timestamp,Supply Temperature.2,HWS_Setpoint,HWS_Setpoint.2,HWS_Temperature,HWS_Temperature.1,HWS_Temperature.2,Supply Temperature,Supply Temperature.1
2018-11-16T12:15:00Z,165.399993896484,32.0,149.899993896484,156.020004272461,131.360000610352,162.860000610352,167.470001220703,166.550003051758
2018-11-16T12:30:00Z,162.410003662109,32.0,149.899993896484,156.740005493164,131.899993896484,162.5,163.559997558594,162.410003662109
2018-11-16T12:45:00Z,160.570007324219,32.0,149.899993896484,157.460006713867,131.539993286133,165.380004882812,161.490005493164,160.570007324219
2018-11-16T13:00:00Z,160.570007324219,32.0,149.899993896484,150.800003051758,129.919998168945,158.179992675781,161.490005493164,160.570007324219
2018-11-16T13:15:00Z,161.490005493164,32.0,149.899993896484,155.660003662109,132.800003051758,162.5,163.559997558594,161.490005493164
2018-11-16T13:30:00Z,159.419998168945,32.0,149.899993896484,155.119995117188,135.860000610352,159.259994506836,160.570007324219,159.419998168945
2018-11-16T13:45:00Z,156.429992675781,32.0,149.899993896484,156.559997558594,135.5,160.520004272461,157.580001831055,156.429992675781
2018-11-16T14:00:00Z,151.600006103516,32.0,149.899993896484,157.279998779297,134.779998779297,164.300003051758,157.580001831055,156.429992675781
2018-11-16T14:15:00Z,149.529998779297,32.0,149.899993896484,158.360000610352,136.399993896484,165.559997558594,158.5,158.5
2018-11-16T14:30:00Z,158.5,32.0,149.899993896484,153.320007324219,137.119995117188,154.399993896484,155.509994506836,158.5
2018-11-16T14:45:00Z,154.589996337891,32.0,149.899993896484,156.559997558594,136.759994506836,159.619995117188,150.449996948242,155.509994506836
2018-11-16T15:00:00Z,156.429992675781,32.0,149.899993896484,156.740005493164,138.559997558594,158.0,158.5,157.580001831055
2018-11-16T15:15:00Z,153.440002441406,32.0,149.899993896484,153.679992675781,140.179992675781,154.399993896484,154.589996337891,149.529998779297
2018-11-16T15:30:00Z,146.539993286133,32.0,149.899993896484,154.220001220703,138.199996948242,154.580001831055,154.589996337891,145.389999389648
2018-11-16T15:45:00Z,153.440002441406,32.0,149.899993896484,158.179992675781,135.5,161.960006713867,154.589996337891,154.589996337891
2018-11-16T16:00:00Z,150.449996948242,32.0,149.0,154.759994506836,137.300003051758,153.320007324219,147.460006713867,151.600006103516
2018-11-16T16:15:00Z,149.529998779297,32.0,149.899993896484,156.919998168945,138.380004882812,158.360000610352,145.389999389648,150.449996948242
2018-11-16T16:30:00Z,151.600006103516,32.0,149.899993896484,154.220001220703,138.740005493164,153.5,152.520004272461,151.600006103516
2018-11-16T16:45:00Z,151.600006103516,32.0,149.899993896484,153.679992675781,138.919998168945,155.119995117188,152.520004272461,147.460006713867
2018-11-16T17:00:00Z,150.449996948242,32.0,149.899993896484,155.119995117188,140.179992675781,155.300003051758,152.520004272461,146.539993286133
2018-11-16T17:15:00Z,149.529998779297,32.0,149.899993896484,156.020004272461,139.279998779297,157.460006713867,149.529998779297,145.389999389648
2018-11-16T17:30:00Z,145.389999389648,32.0,149.899993896484,154.399993896484,139.460006713867,155.839996337891,155.509994506836,145.389999389648
2018-11-16T17:45:00Z,143.550003051758,32.0,149.899993896484,155.300003051758,140.179992675781,153.860000610352,151.600006103516,143.550003051758
2018-11-16T18:00:00Z,144.470001220703,32.0,149.899993896484,155.300003051758,138.199996948242,158.0,153.440002441406,144.470001220703
2018-11-16T18:15:00Z,143.550003051758,32.0,149.899993896484,156.020004272461,138.740005493164,159.080001831055,151.600006103516,143.550003051758
2018-11-16T18:30:00Z,142.399993896484,32.0,149.899993896484,156.020004272461,140.360000610352,154.399993896484,149.529998779297,148.610000610352
2018-11-16T18:45:00Z,150.449996948242,32.0,149.0,156.740005493164,141.080001831055,154.399993896484,146.539993286133,151.600006103516
2018-11-16T19:00:00Z,151.600006103516,32.0,149.0,157.279998779297,138.919998168945,158.360000610352,144.470001220703,143.550003051758
2018-11-16T19:15:00Z,149.529998779297,32.0,149.0,151.880004882812,139.100006103516,149.539993286133,151.600006103516,150.449996948242
2018-11-16T19:30:00Z,148.610000610352,32.0,149.0,155.839996337891,138.559997558594,155.119995117188,148.610000610352,153.440002441406
2018-11-16T19:45:00Z,144.470001220703,32.0,149.0,157.460006713867,138.559997558594,152.960006713867,144.470001220703,150.449996948242
2018-11-16T20:00:00Z,150.449996948242,32.0,147.199996948242,153.5,138.559997558594,147.559997558594,151.600006103516,150.449996948242
2018-11-16T20:15:00Z,146.539993286133,32.0,145.399993896484,156.740005493164,137.479995727539,148.639999389648,156.429992675781,148.610000610352
2018-11-16T20:30:00Z,143.550003051758,32.0,148.100006103516,155.839996337891,136.759994506836,151.160003662109,150.449996948242,143.550003051758
2018-11-16T20:45:00Z,150.449996948242,32.0,149.0,156.380004882812,136.580001831055,155.839996337891,151.600006103516,153.440002441406
2018-11-16T21:00:00Z,151.600006103516,32.0,149.899993896484,156.559997558594,138.919998168945,159.080001831055,146.539993286133,146.539993286133
2018-11-16T21:15:00Z,150.449996948242,32.0,149.899993896484,155.839996337891,138.199996948242,155.119995117188,152.520004272461,151.600006103516
2018-11-16T21:30:00Z,149.529998779297,32.0,149.899993896484,156.919998168945,138.380004882812,156.380004882812,153.440002441406,153.440002441406
2018-11-16T21:45:00Z,146.539993286133,32.0,149.899993896484,156.380004882812,140.0,155.839996337891,146.539993286133,152.520004272461
2018-11-16T22:00:00Z,149.529998779297,32.0,149.899993896484,154.580001831055,140.0,153.679992675781,150.449996948242,150.449996948242
2018-11-16T22:15:00Z,149.529998779297,32.0,149.899993896484,152.779998779297,139.100006103516,151.160003662109,149.529998779297,149.529998779297
2018-11-16T22:30:00Z,150.449996948242,32.0,149.899993896484,153.139999389648,138.559997558594,154.399993896484,151.600006103516,146.539993286133
2018-11-16T22:45:00Z,150.449996948242,32.0,149.899993896484,156.020004272461,149.0,155.660003662109,152.520004272461,144.470001220703
2018-11-16T23:00:00Z,152.520004272461,32.0,149.899993896484,150.619995117188,143.240005493164,155.839996337891,153.440002441406,152.520004272461
2018-11-16T23:15:00Z,147.460006713867,32.0,149.899993896484,156.199996948242,146.660003662109,155.660003662109,153.440002441406,152.520004272461
2018-11-16T23:30:00Z,147.460006713867,32.0,149.899993896484,156.020004272461,145.399993896484,154.580001831055,154.589996337891,153.440002441406
2018-11-16T23:45:00Z,155.509994506836,32.0,149.899993896484,153.679992675781,143.960006713867,153.139999389648,150.449996948242,155.509994506836
2018-11-17T00:00:00Z,151.600006103516,32.0,149.899993896484,156.740005493164,146.119995117188,151.339996337891,147.460006713867,154.589996337891
2018-11-17T00:15:00Z,155.509994506836,32.0,149.899993896484,157.639999389648,145.940002441406,149.539993286133,157.580001831055,156.429992675781
2018-11-17T00:30:00Z,154.589996337891,32.0,149.899993896484,156.020004272461,146.300003051758,147.740005493164,153.440002441406,152.520004272461
2018-11-17T00:45:00Z,153.440002441406,32.0,149.899993896484,161.600006103516,146.300003051758,146.119995117188,154.589996337891,148.610000610352
2018-11-17T01:00:00Z,155.509994506836,32.0,149.899993896484,157.460006713867,146.119995117188,144.5,157.580001831055,150.449996948242
2018-11-17T01:15:00Z,154.589996337891,32.0,149.899993896484,156.020004272461,145.759994506836,143.059997558594,156.429992675781,155.509994506836
2018-11-17T01:30:00Z,149.529998779297,32.0,149.899993896484,156.559997558594,145.220001220703,141.619995117188,156.429992675781,155.509994506836
2018-11-17T01:45:00Z,147.460006713867,32.0,149.899993896484,152.059997558594,143.059997558594,140.360000610352,156.429992675781,155.509994506836
2018-11-17T02:00:00Z,156.429992675781,32.0,149.899993896484,155.839996337891,147.020004272461,139.279998779297,158.5,158.5
2018-11-17T02:15:00Z,156.429992675781,32.0,149.899993896484,158.0,147.020004272461,138.740005493164,152.520004272461,157.580001831055
2018-11-17T02:30:00Z,156.429992675781,32.0,149.899993896484,156.020004272461,146.300003051758,138.199996948242,153.440002441406,158.5
2018-11-17T02:45:00Z,156.429992675781,32.0,149.899993896484,156.559997558594,146.479995727539,137.479995727539,150.449996948242,150.449996948242
2018-11-17T03:00:00Z,154.589996337891,32.0,149.899993896484,150.440002441406,144.320007324219,137.119995117188,156.429992675781,155.509994506836
2018-11-17T03:15:00Z,153.440002441406,32.0,149.899993896484,156.559997558594,146.839996337891,136.759994506836,160.570007324219,158.5
2018-11-17T03:30:00Z,150.449996948242,32.0,149.899993896484,153.860000610352,144.320007324219,136.399993896484,156.429992675781,155.509994506836
2018-11-17T03:45:00Z,150.449996948242,32.0,149.899993896484,153.679992675781,144.679992675781,136.039993286133,156.429992675781,155.509994506836
2018-11-17T04:00:00Z,150.449996948242,32.0,149.899993896484,153.679992675781,144.5,135.679992675781,156.429992675781,155.509994506836
2018-11-17T04:15:00Z,151.600006103516,32.0,149.899993896484,156.740005493164,145.759994506836,135.5,157.580001831055,156.429992675781
2018-11-17T04:30:00Z,154.589996337891,32.0,149.899993896484,157.100006103516,144.860000610352,135.139999389648,160.570007324219,158.5
2018-11-17T04:45:00Z,151.600006103516,32.0,149.899993896484,154.940002441406,144.860000610352,134.960006713867,151.600006103516,160.570007324219
2018-11-17T05:00:00Z,159.419998168945,32.0,149.899993896484,158.0,147.199996948242,134.600006103516,160.570007324219,159.419998168945
2018-11-17T05:15:00Z,153.440002441406,32.0,149.899993896484,156.380004882812,145.039993286133,134.240005493164,161.490005493164,153.440002441406
2018-11-17T05:30:00Z,150.449996948242,32.0,149.899993896484,155.479995727539,143.240005493164,134.059997558594,158.5,150.449996948242
2018-11-17T05:45:00Z,159.419998168945,32.0,149.899993896484,153.860000610352,143.960006713867,133.699996948242,160.570007324219,159.419998168945
2018-11-17T06:00:00Z,,32.0,149.899993896484,156.740005493164,146.300003051758,133.520004272461,,
2018-11-17T06:00:01Z,162.410003662109,,,,,,157.580001831055,156.429992675781
2018-11-17T06:15:00Z,159.419998168945,32.0,149.899993896484,155.660003662109,144.5,133.339996337891,154.589996337891,153.440002441406
2018-11-17T06:30:00Z,160.570007324219,32.0,149.899993896484,156.020004272461,144.5,133.160003662109,160.570007324219,160.570007324219
2018-11-17T06:45:00Z,156.429992675781,32.0,149.899993896484,152.600006103516,142.880004882812,132.800003051758,157.580001831055,163.559997558594
2018-11-17T07:00:00Z,159.419998168945,32.0,149.899993896484,152.419998168945,143.059997558594,132.440002441406,154.589996337891,160.570007324219
2018-11-17T07:15:00Z,159.419998168945,32.0,149.899993896484,156.740005493164,146.479995727539,132.259994506836,156.429992675781,155.509994506836
2018-11-17T07:30:00Z,153.440002441406,32.0,149.899993896484,155.660003662109,144.679992675781,132.080001831055,161.490005493164,159.419998168945
2018-11-17T07:45:00Z,153.440002441406,32.0,149.899993896484,155.479995727539,145.759994506836,131.899993896484,154.589996337891,159.419998168945
2018-11-17T08:00:00Z,150.449996948242,32.0,149.899993896484,155.119995117188,144.679992675781,131.899993896484,151.600006103516,155.509994506836
2018-11-17T08:15:00Z,157.580001831055,32.0,149.899993896484,153.679992675781,144.320007324219,131.720001220703,158.5,158.5
2018-11-17T08:30:00Z,154.589996337891,32.0,149.899993896484,157.100006103516,146.300003051758,131.539993286133,155.509994506836,154.589996337891
2018-11-17T08:45:00Z,159.419998168945,32.0,149.899993896484,155.660003662109,144.5,131.539993286133,160.570007324219,154.589996337891
2018-11-17T09:00:00Z,153.440002441406,32.0,149.899993896484,156.559997558594,144.679992675781,131.360000610352,158.5,153.440002441406
2018-11-17T09:15:00Z,150.449996948242,32.0,149.899993896484,157.279998779297,146.119995117188,131.179992675781,156.429992675781,150.449996948242
2018-11-17T09:30:00Z,159.419998168945,32.0,149.899993896484,155.119995117188,146.119995117188,131.179992675781,155.509994506836,159.419998168945
2018-11-17T09:45:00Z,150.449996948242,32.0,149.899993896484,155.300003051758,144.860000610352,131.0,151.600006103516,150.449996948242
2018-11-17T10:00:00Z,158.5,32.0,149.899993896484,157.460006713867,146.839996337891,131.0,154.589996337891,158.5
2018-11-17T10:15:00Z,149.529998779297,32.0,149.899993896484,155.839996337891,145.399993896484,130.820007324219,156.429992675781,149.529998779297
2018-11-17T10:30:00Z,153.440002441406,32.0,149.899993896484,155.119995117188,144.679992675781,130.820007324219,153.440002441406,159.419998168945
2018-11-17T10:45:00Z,148.610000610352,32.0,149.899993896484,156.020004272461,144.860000610352,130.639999389648,148.610000610352,149.529998779297
2018-11-17T11:00:00Z,151.600006103516,32.0,149.899993896484,155.119995117188,143.779998779297,130.460006713867,156.429992675781,155.509994506836
2018-11-17T11:15:00Z,149.529998779297,32.0,149.899993896484,158.179992675781,147.020004272461,130.279998779297,149.529998779297,154.589996337891
2018-11-17T11:30:00Z,147.460006713867,32.0,149.899993896484,155.119995117188,143.600006103516,130.100006103516,148.610000610352,155.509994506836
2018-11-17T11:45:00Z,153.440002441406,32.0,149.899993896484,155.839996337891,146.300003051758,130.100006103516,161.490005493164,153.440002441406
2018-11-17T12:00:00Z,149.529998779297,32.0,149.899993896484,155.839996337891,146.119995117188,129.919998168945,155.509994506836,150.449996948242
2018-11-17T12:15:00Z,153.440002441406,32.0,149.899993896484,157.100006103516,146.839996337891,129.740005493164,154.589996337891,153.440002441406
2018-11-17T12:30:00Z,155.509994506836,32.0,149.899993896484,155.660003662109,144.860000610352,129.740005493164,149.529998779297,148.610000610352
2018-11-17T12:45:00Z,150.449996948242,32.0,149.899993896484,155.660003662109,144.320007324219,129.559997558594,151.600006103516,151.600006103516
2018-11-17T13:00:00Z,147.460006713867,32.0,149.899993896484,152.960006713867,142.880004882812,129.380004882812,147.460006713867,151.600006103516
2018-11-17T13:15:00Z,143.550003051758,32.0,149.0,153.679992675781,141.259994506836,129.380004882812,144.470001220703,151.600006103516
2018-11-17T13:30:00Z,148.610000610352,32.0,148.100006103516,156.740005493164,143.240005493164,129.199996948242,148.610000610352,148.610000610352
2018-11-17T13:45:00Z,148.610000610352,32.0,148.100006103516,155.839996337891,143.059997558594,129.199996948242,149.529998779297,144.470001220703
2018-11-17T14:00:00Z,147.460006713867,32.0,147.199996948242,154.399993896484,139.460006713867,128.839996337891,148.610000610352,142.399993896484
2018-11-17T14:15:00Z,150.449996948242,32.0,146.300003051758,153.5,138.740005493164,128.660003662109,151.600006103516,150.449996948242
2018-11-17T14:30:00Z,144.470001220703,32.0,144.5,162.860000610352,139.279998779297,128.660003662109,150.449996948242,149.529998779297
2018-11-17T14:45:00Z,141.479995727539,32.0,142.699996948242,163.039993286133,136.580001831055,128.479995727539,148.610000610352,147.460006713867
2018-11-17T15:00:00Z,147.460006713867,32.0,143.600006103516,150.979995727539,136.220001220703,128.300003051758,149.529998779297,148.610000610352
2018-11-17T15:15:00Z,146.539993286133,32.0,143.600006103516,149.360000610352,135.5,128.119995117188,147.460006713867,146.539993286133
2018-11-17T15:30:00Z,147.460006713867,32.0,142.699996948242,153.679992675781,136.940002441406,127.940002441406,148.610000610352,147.460006713867
2018-11-17T15:45:00Z,145.389999389648,32.0,140.899993896484,154.580001831055,133.160003662109,136.039993286133,146.539993286133,146.539993286133
2018-11-17T16:00:00Z,145.389999389648,32.0,140.899993896484,152.779998779297,132.440002441406,136.580001831055,146.539993286133,146.539993286133
2018-11-17T16:15:00Z,145.389999389648,32.0,140.899993896484,152.600006103516,132.800003051758,136.399993896484,147.460006713867,146.539993286133
2018-11-17T16:30:00Z,147.460006713867,32.0,140.899993896484,156.919998168945,128.660003662109,139.100006103516,147.460006713867,147.460006713867
2018-11-17T16:45:00Z,146.539993286133,32.0,140.899993896484,149.899993896484,127.940002441406,140.539993286133,139.410003662109,147.460006713867
2018-11-17T17:00:00Z,147.460006713867,32.0,140.899993896484,160.520004272461,126.860000610352,144.5,149.529998779297,148.610000610352
2018-11-17T17:15:00Z,150.449996948242,32.0,141.800003051758,152.059997558594,128.479995727539,144.860000610352,151.600006103516,149.529998779297
2018-11-17T17:30:00Z,147.460006713867,32.0,142.699996948242,150.979995727539,131.720001220703,146.839996337891,148.610000610352,142.399993896484
2018-11-17T17:45:00Z,149.529998779297,32.0,141.800003051758,155.839996337891,132.979995727539,146.300003051758,150.449996948242,150.449996948242
2018-11-17T18:00:00Z,146.539993286133,32.0,140.899993896484,155.660003662109,129.740005493164,138.919998168945,152.520004272461,151.600006103516
2018-11-17T18:15:00Z,142.399993896484,32.0,140.899993896484,156.380004882812,129.559997558594,141.800003051758,150.449996948242,149.529998779297
2018-11-17T18:30:00Z,150.449996948242,32.0,141.800003051758,156.559997558594,132.979995727539,142.160003662109,151.600006103516,150.449996948242
2018-11-17T18:45:00Z,,32.0,140.899993896484,152.059997558594,131.360000610352,139.100006103516,,
2018-11-17T18:45:01Z,148.610000610352,,,,,,145.389999389648,148.610000610352
2018-11-17T19:00:00Z,150.449996948242,32.0,141.800003051758,153.320007324219,128.839996337891,140.360000610352,144.470001220703,150.449996948242
2018-11-17T19:15:00Z,150.449996948242,32.0,140.899993896484,151.520004272461,133.880004882812,148.460006713867,152.520004272461,146.539993286133
2018-11-17T19:30:00Z,144.470001220703,32.0,140.899993896484,161.779998779297,136.399993896484,149.179992675781,153.440002441406,144.470001220703
2018-11-17T19:45:00Z,142.399993896484,32.0,141.800003051758,151.699996948242,137.479995727539,149.179992675781,152.520004272461,142.399993896484
2018-11-17T20:00:00Z,153.440002441406,32.0,141.800003051758,156.020004272461,137.479995727539,148.279998779297,148.610000610352,153.440002441406
2018-11-17T20:15:00Z,152.520004272461,32.0,143.600006103516,156.020004272461,135.320007324219,136.940002441406,145.389999389648,145.389999389648
2018-11-17T20:30:00Z,149.529998779297,32.0,143.600006103516,156.380004882812,138.559997558594,140.0,151.600006103516,150.449996948242
2018-11-17T20:45:00Z,147.460006713867,32.0,143.600006103516,155.660003662109,138.559997558594,139.279998779297,151.600006103516,150.449996948242
2018-11-17T21:00:00Z,142.399993896484,32.0,143.600006103516,156.020004272461,140.539993286133,138.559997558594,148.610000610352,147.460006713867
2018-11-17T21:15:00Z,150.449996948242,32.0,145.399993896484,153.320007324219,140.0,137.479995727539,151.600006103516,150.449996948242
2018-11-17T21:30:00Z,152.520004272461,32.0,146.300003051758,152.960006713867,138.559997558594,136.580001831055,147.460006713867,146.539993286133
2018-11-17T21:45:00Z,148.610000610352,32.0,146.300003051758,153.679992675781,138.740005493164,135.5,150.449996948242,149.529998779297
2018-11-17T22:00:00Z,146.539993286133,32.0,145.399993896484,157.279998779297,138.919998168945,134.600006103516,152.520004272461,151.600006103516
2018-11-17T22:15:00Z,142.399993896484,32.0,145.399993896484,152.059997558594,137.479995727539,133.520004272461,147.460006713867,147.460006713867
2018-11-17T22:30:00Z,149.529998779297,32.0,146.300003051758,151.520004272461,137.300003051758,132.800003051758,151.600006103516,150.449996948242
2018-11-17T22:45:00Z,148.610000610352,32.0,145.399993896484,155.119995117188,140.0,131.899993896484,143.550003051758,148.610000610352
2018-11-17T23:00:00Z,147.460006713867,32.0,146.300003051758,158.0,134.419998168945,153.860000610352,142.399993896484,148.610000610352
2018-11-17T23:15:00Z,148.610000610352,32.0,146.300003051758,156.919998168945,135.139999389648,151.699996948242,149.529998779297,148.610000610352
2018-11-17T23:30:00Z,147.460006713867,32.0,146.300003051758,151.520004272461,133.339996337891,147.199996948242,149.529998779297,144.470001220703
2018-11-17T23:45:00Z,150.449996948242,32.0,146.300003051758,152.059997558594,132.979995727539,148.279998779297,152.520004272461,146.539993286133
2018-11-18T00:00:00Z,148.610000610352,32.0,145.399993896484,158.179992675781,133.160003662109,154.039993286133,148.610000610352,144.470001220703
2018-11-18T00:15:00Z,148.610000610352,32.0,146.300003051758,156.919998168945,134.779998779297,151.880004882812,150.449996948242,143.550003051758
2018-11-18T00:30:00Z,148.610000610352,32.0,146.300003051758,156.559997558594,135.139999389648,149.899993896484,150.449996948242,143.550003051758
2018-11-18T00:45:00Z,145.389999389648,32.0,145.399993896484,154.220001220703,134.960006713867,146.839996337891,152.520004272461,151.600006103516
2018-11-18T01:00:00Z,144.470001220703,32.0,144.5,155.839996337891,134.600006103516,147.559997558594,148.610000610352,148.610000610352
2018-11-18T01:15:00Z,149.529998779297,32.0,145.399993896484,158.360000610352,134.059997558594,150.619995117188,151.600006103516,150.449996948242
2018-11-18T01:30:00Z,149.529998779297,32.0,146.300003051758,154.039993286133,133.880004882812,148.639999389648,145.389999389648,149.529998779297
2018-11-18T01:45:00Z,149.529998779297,32.0,147.199996948242,153.5,133.880004882812,150.080001831055,144.470001220703,149.529998779297
2018-11-18T02:00:00Z,151.600006103516,32.0,148.100006103516,153.320007324219,136.399993896484,151.520004272461,146.539993286133,146.539993286133
2018-11-18T02:15:00Z,149.529998779297,32.0,148.100006103516,153.139999389648,134.779998779297,151.880004882812,144.470001220703,144.470001220703
2018-11-18T02:30:00Z,147.460006713867,32.0,147.199996948242,152.779998779297,134.779998779297,150.619995117188,154.589996337891,151.600006103516
2018-11-18T02:45:00Z,143.550003051758,32.0,147.199996948242,152.779998779297,132.440002441406,152.419998168945,148.610000610352,148.610000610352
2018-11-18T03:00:00Z,149.529998779297,32.0,147.199996948242,155.300003051758,133.520004272461,155.839996337891,151.600006103516,149.529998779297
2018-11-18T03:15:00Z,149.529998779297,32.0,149.0,156.020004272461,135.679992675781,156.919998168945,146.539993286133,150.449996948242
2018-11-18T03:30:00Z,149.529998779297,32.0,149.0,155.119995117188,135.320007324219,157.460006713867,145.389999389648,149.529998779297
2018-11-18T03:45:00Z,148.610000610352,32.0,149.0,156.740005493164,136.580001831055,161.960006713867,144.470001220703,148.610000610352
2018-11-18T04:00:00Z,152.520004272461,32.0,149.0,156.740005493164,138.380004882812,158.539993286133,154.589996337891,147.460006713867
2018-11-18T04:15:00Z,146.539993286133,32.0,149.0,151.880004882812,137.119995117188,150.979995727539,152.520004272461,146.539993286133
2018-11-18T04:30:00Z,142.399993896484,32.0,149.0,152.960006713867,137.660003662109,153.139999389648,151.600006103516,143.550003051758
2018-11-18T04:45:00Z,152.520004272461,32.0,148.100006103516,155.839996337891,137.479995727539,154.399993896484,148.610000610352,153.440002441406
2018-11-18T05:00:00Z,151.600006103516,32.0,147.199996948242,156.559997558594,134.779998779297,158.360000610352,147.460006713867,147.460006713867
2018-11-18T05:15:00Z,149.529998779297,32.0,148.100006103516,154.580001831055,137.479995727539,150.080001831055,151.600006103516,150.449996948242
2018-11-18T05:30:00Z,147.460006713867,32.0,148.100006103516,154.580001831055,137.300003051758,151.160003662109,151.600006103516,151.600006103516
2018-11-18T05:45:00Z,145.389999389648,32.0,148.100006103516,156.559997558594,137.300003051758,154.940002441406,145.389999389648,152.520004272461
2018-11-18T06:00:00Z,149.529998779297,32.0,149.899993896484,157.100006103516,139.100006103516,156.740005493164,150.449996948242,149.529998779297
2018-11-18T06:15:00Z,147.460006713867,32.0,149.0,155.839996337891,140.0,153.679992675781,156.429992675781,147.460006713867
2018-11-18T06:30:00Z,146.539993286133,32.0,149.899993896484,156.740005493164,138.199996948242,154.759994506836,157.580001831055,146.539993286133
2018-11-18T06:45:00Z,148.610000610352,32.0,149.899993896484,154.580001831055,138.559997558594,155.839996337891,153.440002441406,153.440002441406
2018-11-18T07:00:00Z,148.610000610352,32.0,149.899993896484,156.020004272461,139.100006103516,156.199996948242,148.610000610352,153.440002441406
2018-11-18T07:15:00Z,151.600006103516,32.0,149.899993896484,156.020004272461,140.179992675781,154.580001831055,152.520004272461,153.440002441406
2018-11-18T07:30:00Z,155.509994506836,32.0,149.899993896484,156.559997558594,141.619995117188,156.740005493164,155.509994506836,150.449996948242
2018-11-18T07:45:00Z,149.529998779297,32.0,149.899993896484,156.020004272461,140.360000610352,155.660003662109,156.429992675781,149.529998779297
2018-11-18T08:00:00Z,155.509994506836,32.0,149.899993896484,155.300003051758,141.080001831055,153.5,156.429992675781,155.509994506836
2018-11-18T08:15:00Z,158.5,32.0,149.899993896484,155.479995727539,141.080001831055,155.300003051758,154.589996337891,153.440002441406
